tweet_text,cyberbullying_type
MY NAME IS SPELLED WITH AN I YOU IDIOT http://t.co/FmEiV7choh,other_cyberbullying
@user YESSSSSS,other_cyberbullying
@user Jesus,other_cyberbullying
FUCKING FLIES - Resident Evil 7: Biohazard #5: https://t.co/pBq2SUVcWG via @user,other_cyberbullying
@user cyber bully,other_cyberbullying
@user cuuuuuuutest hair cut omg,other_cyberbullying
"RT @user: but yeah, keep making your stupid fucking jokes and memes https://t.co/6wVofP8I4g",other_cyberbullying
RT @user: DEMARCO MURRAY SICK AF ð FUCKIN TRADER,other_cyberbullying
Or else I'll block you.,other_cyberbullying
@user,other_cyberbullying
@user https://t.co/b5HFOAtfbk,other_cyberbullying
@user paypal@user.com &lt;3,other_cyberbullying
#BlameOneNotAll http://t.co/2kk6cXxHnX,other_cyberbullying
@user random.,other_cyberbullying
JOANNA STERN IS SO FUCKING ANNOYING PLEASE STOP DOING THIS,other_cyberbullying
GAME CHANGING,other_cyberbullying
@user u a damn bully,other_cyberbullying
@user @user https://t.co/cGeIgCJgI2,other_cyberbullying
@user STOP TAKING BATHROOM SELFIES YOU FUCKING PEASANT,other_cyberbullying
@user :O BULLY! :'(,other_cyberbullying
@user yes,other_cyberbullying
@user maybe some people like stepping on legos. I don't judge.,other_cyberbullying
"@user s/udent, j/udent, lawyer, j/",other_cyberbullying
@user https://t.co/CQyEYwtEDw,other_cyberbullying
@user @user maltese/cocker spaniel mix. :),other_cyberbullying
@user (android is for jerks),other_cyberbullying
"@user it's cool, i'll call later. :)",other_cyberbullying
It kinda sucks.,other_cyberbullying
@user http://t.co/IiibIGeomu :),other_cyberbullying
@user @user Oh? http://t.co/xOJhWhuI3Z,other_cyberbullying
@user lol,other_cyberbullying
@user https://t.co/b5HFOAtfbk,other_cyberbullying
@user http://t.co/5e0NkXbqA9,other_cyberbullying
@user @user HIS NAME IS LOATE,other_cyberbullying
@user see DM.,other_cyberbullying
@user ah hah.,other_cyberbullying
DC is terrible. Marvel forever. http://t.co/vZgCxwv9Jz,other_cyberbullying
HOLY SHIT,other_cyberbullying
Wow. http://t.co/vGqMRVbVfr,other_cyberbullying
RT @user: A FUCKING BODY! https://t.co/duuHonfdDo,other_cyberbullying
&gt;2015,other_cyberbullying
RT @user: @user @user http://t.co/59GS1U6kcL,other_cyberbullying
@user I'm weird - I like Cherry MX Reds.,other_cyberbullying
RT @user: We're looking for volunteers! http://t.co/uWFHoYhK4x,other_cyberbullying
@user @user @user undead 4ever.,other_cyberbullying
STFU drasko #MKR,other_cyberbullying
@user GRANDMA WAS BORN IN EAGERVILLE ILLINOIS,other_cyberbullying
@user perl requires little logic :P,other_cyberbullying
"July 28 HAWAII School extend, Stabbing, Cyber Bully, Open Tours, Boxin... https://youtu.be/XpJ4S0njciA @user #ハワイニュース #ハワイニュースナウ #ハワイロールニュース #ハワイリアルニュース",age
HIGH SCHOOL. FUCKING. BULLIES.,age
BULLIES! THESE ARE HIGH SCHOOL FUCKING BULLIES,age
@user STOP BULLYING YOUR MUM ABOUT HER GUMS,age
VBJHDNKDSHBJNK WHY DID I LET MYSELF GET BULLIED BY THIS GIRL IN HIGH SCHOOL SHE'S SO UGLY LMAO,age
Be like high school student wey dem de bully,age
had a dream i did drugs with my high school bully,age
THESES ARE BULLLIES HIGH SCHOOL BULLIES,age
-The Best Ever-,age
HIGH SCHOOL FCKIN BULLIES.,age
MY EX BFF/HIGH SCHOOL BULLY WAS THERE. IM DONE,age
UR A BULLY A HIGH SCHOOL BULLY,age
that moment when your elementary school bullies slide in your dms &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; I LOVE IT,age
MY HIGH SCHOOL AP GOV TEACHER LIKED MY FACEBOOK STATUS ENCOURAGING PEOPLE TO BULLY NERDS WHO GROW UP TO BE CEO’S I AM SCREAMING,age
BULLY! HIGH SCHOOL FUCKIN BULLY,age
hey hey middle school bully,age
ONE DIRECTION ARE BULLIES HIGH SCHOOL FUCKING BULLIES,age
SHUT DOWN THE SCHOOLS!!!,age
Getting a strong Skynyrd vibe here,age
Hahahahahahahaha! You guys had a high school bully?,age
TMPHPGC ARE BULLIES. HIGH SCHOOL RUCKING BULLIES.,age
YOU ARE BULLIES!! HIGH SCHOOL BULLIES @user @user,age
HIGH SCHOOL. FUCKING. BULLIES!!,age
HIGH SCHOOL F U C K I N G BULLIES,age
THEYRE HIGH SCHOOL. FUCKING. BULLIES.,age
DOES ANYONE HAVE THAT VIDEO OF THE WHITE GIRL SHO BULLIED YOU IN HIGH SCHOOL RECITING HER WEDDING VOWS??,age
"I’ve never been bullied yaz, some girls tried me in high school mare nkane ele kae",age
*gabbie hannah voice* THESE ARE BULLIES HIGH SCHOOL FUCKING BULLIES,age
HELP THIS READS LIKE THE “GIRL WHO BULLIED YOU IN HIGH SCHOOL SAYING HER WEDDING VOWS” VIDEO,age
They being bullies! HIGH SCHOOL F***ING BULLIES!- Gabbie Hanna,age
Niggas be looking like high school bullies ganging up #bbnaija,age
HIGH SCHOOL FOOKING BULLIES,age
FUNNY HOW MY MIDDLE SCHOOL BULLIES LIKE MY POSTS NOW AHHAHA,age
ThEsE aRe HiGh ScHoOl FuCkInG BuLlIeS?!?!?!,age
ZAYN GO KICKED OUT OF SCHOOL FOR FIGTIG MAX HE'LL BE YOUR ASS MA NIGGA!,age
THE WAYYY GIRLS AT THOUSAND OAKS HIGH SCHOOL BULLIED SO MANY GIRLS FOR THIS?? WHY??,age
My apologies,age
HIGH SCHOOL FOCKEN BULLIES,age
Wa wa your a school yard bully,age
NOT MY SISTERS TELLING ME THEY BULLIED THESE GIRLS ON ROBLOX ROYAL HIGH FOR BEING TRUMP SUPPORTERS GOD HELP ME,age
"THESE ARE HIGH SCHOOL!!! FUCKING!!!! BULLIES!! "" neoege da~ """,age
LDHSISJSISJ HIGH SCHOOL FUCKING BULLIES YOU ARE RIGHT,age
man middle school bullies never change,age
if i met middle school mia irl i’d bully her,age
BULLIES. HIGH SCHOOL FUCKIN BULLIES,age
didnt u bully me in middle school,age
"BULLIES, THESE ARE HIGH SCHOOL FUCKING BuLLiES",age
"Fuck u bitch RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user fuck you dumb nigger,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” Stupid cunt Number One.",ethnicity
"SHE MAD AS SHIT LMAO #OBAMA RT ""@user FUCK OBAMA, dumb ass nigger""",ethnicity
"“@user: BITCH !!!! Do you wanna die???? “@user: FUCK OBAMA, dumb ass nigger””she must doe..",ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger http://lockerz.com/s/259508591 http://lockerz.com/s/259508603",ethnicity
@user now fuck u i ain't gonna miss a dumb nigger like u,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” &lt;------ word ? Smh",ethnicity
@user @user yes dha fuck you do dumb nigger,ethnicity
@user WOW U DUMB NIGGER&lt; FUCK U AND YO HEALTH CARE NIGGA,ethnicity
Mxm RT @user: stupid dumb fucks RT@user: Seems like some stupid niggers are enjoying Vuyo's death.,ethnicity
":( RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
I AM SOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO FUCKING PISSED THE FUCK OFF! DUMB STUPID BIG ASS MOUTH NIGGER!!!!!!!!!!!!!!!!!!,ethnicity
"Pitbulls >> & Fuck Whoever Said Pitbulls Are ""Nigger"" Dogs. You Dumb Racist Fucks",ethnicity
Damn niggers make designer look dumb as fuck!,ethnicity
"LMFAO!!! RT @user: OHHH SHE MAD Y'ALL “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
AS DA 1ST BORN KING I SAY MY UNCLE MIKE DA 2ND AKA J CHRISTO CAN FUCK OVER MY MOM'S NIGGER MAN/BOY/DUMB KID RICARDO MCINTYRE GO GET EM TIO X,ethnicity
"“@user: You are disgusting ""@user: @user nigger lover""” ppl still call Black folks ""nigger""? WEAK",ethnicity
"WILL ALL MY FOLLOWERS SHIT ON THIS RACIST HOE PLEASE =====>>> “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
"“@user: ""HEY GUYS IM A NIGGER AND I DUN KNIW HAW TEW SPEEL"" @user @user https://twitter.com/_frank_thatank/status/356134793987117056/photo/1” SPELL***?DUMB FUCK",ethnicity
"@user @user you dumb nigger fuck, he's obv kidding",ethnicity
"You say ""nigger"" like being black is disgusting?",ethnicity
"Light skin or dark skin .. You still a ""nigger"" dumb fucks ! http://instagram.com/p/elXGsyE9DY/",ethnicity
"@user YOUR DUMB ASS FUCK! BLACK COMEDIANS SAY NIGGA, NOT NIGGER YOU FUCK FACE! AND NO ONES EVER SAID B, WHAT DO JEWS LIKE YOU ASS!",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger”fckkkk yu fatass",ethnicity
"RT @user BITCH !!!! Do you wanna die???? “@user: FUCK OBAMA, dumb ass nigger” get her lol",ethnicity
#beachbodyready http://t.co/nTAnxTG50h,ethnicity
"RT @user: “@user: “@user: FUCK OBAMA, dumb ass nigger” Dont Get Lil Reesed Bitch” bitch",ethnicity
"nigga nigga nigga nigga. fuck who says NIGGA, it aint NIGGER. people be trippin bout dumb lil shit.",ethnicity
"You forgot president after nigger....RT @user FUCK OBAMA, dumb ass nigger",ethnicity
Fuck all you dumb niggers,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” &lt;—— tight",ethnicity
vete a la mierda que negro tonto! (fuck you you dumb nigger!),ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger &lt;-- Wow! Get her y'all!",ethnicity
FUCK SCHOOL THATS FOR YALL LAMES DUMB ASS NIGGERS!,ethnicity
@user @user fuck you you dumb nigger,ethnicity
"@user: FUCK OBAMA, dumb ass nigger BITCH SHUT YO WHITE ASS UP",ethnicity
"@user: FUCK OBAMA, dumb ass nigger tf?",ethnicity
@user i didnt ask to fuck you dumb nigger,ethnicity
@user fuck u u dumb nigger,ethnicity
@user fuck off dumb monkey kindergarten nigger,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” you don't value your life ?",ethnicity
“@user: I'm not raises I just don't like niggers” You are such a dumb fuck,ethnicity
"Just died Pahahahahaha ---> ""@user: Thats PRESIDENT OBAMA* to you RT @user: Fuck that dumb nigger Obama""",ethnicity
Dumb nigger @user @user fuck gang,ethnicity
"Drink Bleach Bit “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
@user fuck Obama he is just a dumb nigger Muslim.,ethnicity
@user is a dumb nigger fuck u &amp; ur new album #niggerswillbeniggers,ethnicity
Fuck u dm me for! N not answer back dumb niggers,ethnicity
"Klan members gangbang you often I'm guessing “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
"fuck you, you lil dumb nigger",ethnicity
Dumb fuck niggers,ethnicity
Dumb nigger — fuck you joee http://ask.fm/a/4jfepab3,ethnicity
@user @user Fuck off you dumb nigger!,ethnicity
"damn girl, you mad? (; RT ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger http://lockerz.com/s/259479884",ethnicity
@user u sum dumb nigger u smd cause u said fsu and loe da fuck up dick,ethnicity
"http://via.me/-6pw9856 RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
LMAO RT @user: CRYING RT @user: RT @user: @user fuck u hatin on budden for u dumb nigger,ethnicity
"oh. ok. RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” THIS DUMB UGLY ""WHITE"" BITCH THO !!",ethnicity
@user fuck you dumb nigger,ethnicity
1:52-1:53 Those chills look Fake as fuck. Dumb nigger just looks like he's twerking (@user http://youtu.be/Yh3ozqWKeGk?a),ethnicity
"“@user Hahaha yurrr maddddd RT @user: FUCK OBAMA, dumb ass nigger”http://lockerz.com/s/259479363",ethnicity
Fucked up my ankle so fucking bad fuckimg dumb fuckong slut Jew fuckomg whore bag nigger fucking fuck fuck fuck fuck fuck fuck fuck,ethnicity
RT @user: He Somoan fam RT @user: @user fuck u hatin on budden for u dumb nigger,ethnicity
Psh! Hmph! SmH.... RT @user: @user Stupid dumb fuck ! Fag ass nigger,ethnicity
@user fuck u too u dumb big nigger head.,ethnicity
@user @user @user fuck you dumb nigger bitch nigger,ethnicity
@user Nigger- To Be Ignorant I didn't call you a negro dumb fuck,ethnicity
@user stop removing my posts for saying nigger like im not a fucking nigger myself dumb fucks,ethnicity
@user @user YOU DUMB BITCH THAT'S NOT NIGGER INNIS YU STUPID FUCK,ethnicity
@user fuck you nigger blocked,ethnicity
"Where. Is. The. Logic? ""@user: @user @user all niggers smell like shit and have dumb nigger names fuck niggers""",ethnicity
"RT""@user: FUCK OBAMA, dumb ass nigger""&gt;&gt;&gt; Bitch Obama dumb Ass !!",ethnicity
"Haaa you mad ? ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
"Fired“@user: @user why do u even take selfies ur a disgusting nigger, ur so black ur like extra darkskined”",ethnicity
Fuck shit dick bitch cunt fagget cock licker pp fagget queer puto pendejo la va stadro bitch nigger hoe dumb nigger .,ethnicity
@user FUCK YOU DUMB NIGGER HE HAS HIS SETUP AT MCDONALDS,ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger&lt;&lt;&lt;&lt;dis bitch",ethnicity
"BRUH.... NAH RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
nigger think im dumb fat fuck @user,ethnicity
@user hahahahahahaha ! Yeah omg I'm dumb wtvr fuck le Niger !!! I hate going back to my past dude ,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” &lt;&lt;&lt; hahah she salty !!!!!",ethnicity
FUCKING SLTUS ON MY TIMELINE I SWEAR TO FUCK GO AWAY DUMB NIGGERS,ethnicity
"Smh... “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
DUMB NIGGERS I DONT GIVE 2 FUCKS,ethnicity
@user @user goodone dumb nigger ur ugly as fuck so stfu #BJWON #getoverit,ethnicity
"Hahaaaaaaa!RT @user: Hahaha yurrr maddddd RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"Lol you seem salty “@user FUCK OBAMA, dumb ass nigger”",ethnicity
Fuck you miller you're a dumb nigger,ethnicity
Fuck you ya dumb nigger lmao http://lockerz.com/s/122178893,ethnicity
"THIS DUMB BITCH HERE ---&gt;RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
Fuck you dumb sand nigger.,ethnicity
It's your cousin you dumb nigger — Lmao fuck you https://curiouscat.me/734178137668362240/post/67976334?t=1483518417,ethnicity
@user @user @user @user @user @user @user @user this nigga retarded,ethnicity
FUCK THIS DUMB BLACK NIGGER -.- fuck FIFA,ethnicity
"Fuck dat sad ass hoe dawg ! Lol @user: Lmao! Po lil hoe. RT @user: FUCK OBAMA, dumb ass nigger""",ethnicity
@user fuck u dumb nigger,ethnicity
idk fuck off dumb nigger,ethnicity
"Oh you mad!?""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
"Elaborate!...u dumb fuck!!!""@user: Jobless niggers!-----»@user @user @user *smh*""",ethnicity
“@user: @user fuck you dumb ass nigger.” &lt;---- I Agree. Stupid ass niggers,ethnicity
Fuck dumb niggers,ethnicity
@user Dumb nigger come fuck me,ethnicity
@user @user @user Sand nigger? From Chechnya.. hahahahahahahahahahahahah! What a dumb fuck.,ethnicity
@user dm me you dumb nigger fuck,ethnicity
"Fuck you pigeon “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
"ATTENTION EVERYONE LOOK AT WHAT DIS DUMB BITCH JUST STARTED “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
@user: some dumb hoes and some fuck niggers,ethnicity
"Obama fuck ya mama “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
"Yea head nigger in charge bitch RT @user FUCK OBAMA, dumb ass nigger",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger”YOU MISS PIGGY LOOKING BITCH SMH",ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger http://bit.ly/M71NtB @user",ethnicity
"@user: “@user: FUCK OBAMA, dumb ass nigger” hellllllll no  delete your twitter @user",ethnicity
FUCK YOU @user! HOW DARE YOU CALL ME AND HANG UP AFTER I ASK A QUESTION. Dumb nigger,ethnicity
RT @user: That nigga needs anger management,ethnicity
"Delete Your Life !! RT @user FUCK OBAMA, dumb ass nigger",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger”you mad bih?",ethnicity
ur dumb ER fuck u fuck u nigger,ethnicity
all yall niggers r dumb grow da fuck up,ethnicity
"@user: FUCK OBAMA, dumb ass nigger",ethnicity
"You look like a broke snooki “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
@user Fuck you dumb nigger!,ethnicity
"oh RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
FUCK BAKER MAYFIELD DUMB WANNA BE NIGGER,ethnicity
@user @user Budweiser you dumb nigger fuck,ethnicity
@user fuck you dumb nigger,ethnicity
RT @user: Just cuz my money keep runnin like Forest Gump ð°ðð¾I got niggas hate me like I'm Donald Trump,ethnicity
RT @user: RT @user @user dumb nigger LOL&lt;&lt;wut da fuck-- lmfaooo,ethnicity
@user: @user http://7zj7b.np.is-a-guru.com/W1qmscejbnfprkuuh#3vbor FUCK OFF YOU FUCKING PUSSY DUMB ASS BITCH NIGGER!,ethnicity
"RT @user FUCK OBAMA, dumb ass nigger&lt;----BITCH WHAT 0_o",ethnicity
@user your retarded cause nigger means black people. Nigga* doesn't.. Dumb fuck,ethnicity
Niggers disrespectful as fuck. Hate ignorant dumb niggers,ethnicity
FUCK YOU DUMB NIGGERS,ethnicity
"@user: FUCK OBAMA, dumb ass nigger woooow",ethnicity
Fuck RTruth. Dumb Nigger,ethnicity
"@user you're vile,dirty,disgusting and black, so keep walking nigger and get in the back",ethnicity
@user ME YOU AND THE GIRLS FOREVER BABY. FUCK BOYS AND PENISES AND NIGGERS CAUSE THEY DUMB AS FUCK BABY,ethnicity
@user HEY GIRL IS SPARTAN MAN ..FUCK ALL THESE BARBIE WHORES FUCKIGN DUMB ASS KUNT ASS NIGGERS,ethnicity
Nigger nick is a dumb drunk fuck,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” RT hahahaha some ones upset",ethnicity
#ISIS #Qaeda #Nusra #Takfiri #Terror,ethnicity
"Damonte got mad cos I said ""Fuck you! You dumb nigger"" lol",ethnicity
"“@user: ""@user: fuck them dumb niggers man. #TeamZimmerman"" wtf”wtf",ethnicity
"dis bitch on ma TL jus said ""FUCK OBAMA, dumb ass nigger"" (drop jaws). smfh",ethnicity
I can hold my liquor. Dumb fuck. You never even seen me drunk. Idiot. Nigger.,ethnicity
"BITCH GET PISSED ON! IGNORANT SMUT! RT @user FUCK OBAMA, dumb ass nigger",ethnicity
@user Nigger Fuck You u prick Fuck Yoh dumb Ass,ethnicity
"GAWD THE LAUGHTER RT @user: Fuckin honky. “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
@user FUCK YOU DUMB NIGGER !,ethnicity
"Somebody must have kicked her dog?? smdh RT @user: You must be mad? RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
Dumb dumb dumb dumb db dub dumb dumb stupid dumb nigger dumb beaner dumb yall fucking stupid ass dumb ass fuck ass nigger level dumb.,ethnicity
@user Fuck you. Dumb nigger.,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” &lt;&lt;&lt;&lt;----/ HOLY MOLEY DONUT SHOP !!!!!!",ethnicity
"Fuck you Hunky RT ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
"“@user RT @user: FUCK OBAMA, dumb ass nigger&lt;&lt;&lt;&lt;dis bitch” wtf!",ethnicity
dumb nigger fuck him https://vine.co/v/OPedDUXXT6Z,ethnicity
"@user: FUCK OBAMA, dumb ass niggerfuck you hoe!!",ethnicity
@user go fuck yo self dumb fat ass *garaukan suara macam nigger*,ethnicity
“@user: @user fuck you dumb ass nigger.”&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; wow really,ethnicity
Yeah its 11 pm let's fucking bump nigger music in this appartment....fucking dumb fuck ass holes ahahahahahahahaha,ethnicity
DUMB DA DUMB ASS NIGGA I GOT GOOD GRADES I JUST DONT DO WORK BECAUSE FUCK THIS GAY ASS SCHOOL ITS FULL OF NIGGERS LIKE YOU,ethnicity
": ""Yo nigger you tripping"", : ""nigger fuck you, you can't even spell ""tripping"" you dumb nigger"".",ethnicity
@user @user @user @user @user @user @user @user psn is up dumb fuck nigger,ethnicity
"BABYGIRL U MAD?? “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
Fuck off banks u stupid dumb nigger,ethnicity
#Coon,ethnicity
@user fuck u nigger head dumb dick faggot,ethnicity
stop saying nigger you look like a dumb fuck.,ethnicity
@user EW YOU ARE NASTY AS FUCK WTF DUMB NIGGER BITCH.,ethnicity
"OHH U MADD BITCH WHO GIVES AF RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"Get em ""@user: Imma need @user to ride dis hoe!!! lol! RT @user: FUCK OBAMA, dumb ass nigger""",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” fuck you bitch!",ethnicity
@user SOUR APPLES!!! Lol nigga don't you like sour apples?,ethnicity
Why you feel dumb as fuck nigger boy,ethnicity
"===> RT @user FUCK OBAMA, dumb ass nigger",ethnicity
@user @user @user @user stfu ignorant fuck u sound stupid dumb nigger,ethnicity
"Śooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo you mad ? “@user: FUCK OBAMA, dumb ass nigger”",ethnicity
Fuck you dumb bitch RT @user: I hate niggers,ethnicity
"STINKY PUSSY ONCE AH MONTH BLEEDING HOE!! RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
@user i'm in class nigga df,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” LOL!!!",ethnicity
“@user Black people are disgusting unlike niggers !”..?,ethnicity
":( ""@user: FUCK OBAMA, dumb ass nigger""",ethnicity
Fuck Kobe Bryant and Lebron James. Dumb niggers. #FuckTheNBA #BasketballisPUSSYShit,ethnicity
"@user: FUCK OBAMA, dumb ass nigger Why you madddddd",ethnicity
@user Luis says fuck u u dumb nigger,ethnicity
LOOL“@user: @user fuck you dumb ass nigger.”,ethnicity
@user: @user @user HAHAHAHA FUCK YOU DUMB ASS NIGGER. YOUR THE REASON US WHITES HATE BLACK PEOPLE WELP SHE HAS SPOKEN,ethnicity
you dumb nigger fuck you,ethnicity
"@user: At least I'm not a nigger"" http://t.co/RGJa7CfoiT""",ethnicity
You talk like a Damn nigger. SHUT THE FUCK UP YOU DUMB BITCH,ethnicity
@user @user @user Fuck LA dumb niggers,ethnicity
@user GET CANCER FUCKING FAGGOT GO DIE OF FUCKING AIDS U FUCKING FAG KILL YOUR SELF DUMB NIGGER FUCK YOU @user,ethnicity
@user go FUCK yourself i hope your mother dies in her sleep tonight dumb nigger,ethnicity
@user FUCK YOU NIGGER SKANK,ethnicity
"“@user FUCK OBAMA, dumb ass nigger” im glad u waana fukk a nigger, sad ho",ethnicity
"Nigger lover — I'm a people lover, you dumb fuck https://curiouscat.me/cora_ranjel/post/113168811?t=1488528158",ethnicity
@user fuck you dumb nigger ;),ethnicity
@user @user @user @user nigger and nigga have different meanings you dumb fuck,ethnicity
"WOW ------>RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"I've gotten ignored and told ""fuck u"" lmfaoooo smh niggers are dumb.",ethnicity
"dumb fuck niggers ,",ethnicity
"jelly??! RT“@user: FUCK OBAMA, dumb ass nigger”",ethnicity
"DAYUM! Y WHITE PLP GOTTA BE HATEN ON US BALCK PLP FOR? THE SHIT IS REALLY DUMB WAT BC WE "" NIGGERS"" MAN WHO FUCKIN CARES GROW THE FUCK UP DO",ethnicity
"@user: AND 9 Niggers? DUMB, STUPID ASS HUMANS, ""JAH""CHRIST",ethnicity
WORST FUCJING VIDEO FUCK YOU DUMB NIGGERS,ethnicity
You are all dumb nigger fucks,ethnicity
Born Sinner > Yeezus NIGGA STFU DUMB ASS NIGGER I GOT IT THE FIRST TIME DAMN THATS ALL IVE SEEN ON MY TL ALL DAY. SHUT THE FUCK UP,ethnicity
"@user: FUCK OBAMA, dumb ass nigger....you mad you oranga tang looking ass bitch?????",ethnicity
Hi nigger ... fuck ya life &amp; ya Bestfriend #bars #freethisdick... — Lmfao you dumb ahaha http://ask.fm/a/50341440,ethnicity
"RT @user: FUCK OBAMA, dumb ass nigger http://lockerz.com/s/259495988",ethnicity
@user dumb as Fuck,ethnicity
@user @user haha dis nigger disgusting,ethnicity
"LMAO “@user: FUCK YOU BITCH RT @user: FUCK OBAMA, dumb ass nigger”",ethnicity
"DEAD Ctfu ""@user: BITCH LOSE WEIGHT RT @user: FUCK OBAMA, dumb ass nigger""",ethnicity
https://www.yahoo.com/news/black-texas-teenager-brutalized-2015-191306805.html haha fuck you dumb nigger cut,ethnicity
"NIGGE RR NIGGGER NIGGGGER NIGGGER NIGGER !!!! I HOPE THE BULLET GETS U NEXT TIME NIGGG ERRRR FALL THE FUCK DOWN U SELFISH NIGGG ER AND END THE GAME !!!!! U FUCKIN BAFFOOON !!!! VS 3RD AND 1, NEED TO GO DOWN !!!! U DUMB MONKEY!@#$%",ethnicity
Fuck u ya dumb cunt nigger twats @user,ethnicity
Dumb girls-fucks bout 4 diff niggers in one week,ethnicity
R u kidding me? Disgusting human! RT @user @user Is @user a nigger lover? Her kids look black like niggers! Gross !!,ethnicity
@user YOUR LIFE BOUT DUMB AS SHIT NIGGER. FUCK YOUR BUN,ethnicity
@user @user LISTEN DUMB SAND NIGGER FAGGOT FUCK YOU YOUR DUMB FAMILY YOUR DUMB TERRORIST LIFESTYLE AND NO ONES LOVES YOU,ethnicity
@user @user @user @user fuck up you dumb nigger,ethnicity
@user @user YEAH FUCK YOU DUMB NIGGERS,ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” https://twitter.com/ImUniquelyAnnie/status/266042332896452608/photo/1",ethnicity
"THE FUCK?? ----&gt; RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger”stupid hoe",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” &lt;------ dis bitch mad!!!!! #Obama2012",ethnicity
Smh RT @user: Fuck that dumb nigger Obama,ethnicity
"@user: FUCK OBAMA, dumb ass niggerKmsl you mad hoe!",ethnicity
@user Fuck you dumb nigger,ethnicity
"Smh RT @user: FUCK OBAMA, dumb ass nigger",ethnicity
OMG U DUMB ASS NIGGER FUCKS.,ethnicity
"AND HAVE A MOTHERFUCKING SEAT \_ ""@user: STFU! tRT @user: FUCK OBAMA, dumb ass nigger""",ethnicity
@user fuck you dumb nigger,ethnicity
"@user no, fuck you, you dumb nigger",ethnicity
"RT""@user: ATTENTION EVERYONE LOOK AT WHAT DIS DUMB BITCH JUST STARTED “@user: FUCK OBAMA, dumb ass nigger”""",ethnicity
Dumb ass!!! Let a nigger rest! ĞҨ åŋԃ fuck ur kid or smtin! Dats wat u ∂σ best! @user,ethnicity
"@user @user Learn how to spell dumbass it's stalker not ""stocker"" @user ya dumb fuck! Niggers aren't smart LOL",ethnicity
"“@user: FUCK OBAMA, dumb ass nigger” Swag",ethnicity
"As I said before, dem Niger Delta folks be dumb as fuck!",ethnicity
@user ur @user just &gt;&gt;&gt;&gt;&gt; my fave taylor stan and one of my first frjends on here like EVER,ethnicity
@user @user @user @user YOU DUMB NIGGER I HAVENT PLAYED XBOX FOR 3 AND 1/2 MONTHS TIL THIS WEEK YOU BALD FUCK,ethnicity
omg omg omg omg omg SHUT THE FUCK UP YOU STUPID FUCKING UGLY DUMB NIGGER BARBIE DOLL!!!,ethnicity
